DATAFLOW,REF_AREA,COMMODITY,TRANSACTION,UNIT,TIME_PERIOD,OBS_VALUE,ESTIMATE,FOOTNOTES,UNIT_MULT,Commodity name,Transaction name,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,1997,-444.63816,Y,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,1998,-419.93604,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,1999,-247.0212,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2000,-247.0212,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2001,-247.0212,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2002,-247.0212,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2003,-271.72332,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2004,-197.61696,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2005,-271.72332,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2016,-3903.548,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2017,-15353.04958,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2018,-24484.80718,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2019,-20017.2212,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B11_08811,HSO,2020,-22735.37532,N,,0, Primary coal and peat, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B14_081,HSO,1990,-864.5742,Y,,0, Primary coal and peat, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B14_081,HSO,1991,-815.16996,Y,,0, Primary coal and peat, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B14_081,HSO,1992,-815.16996,Y,,0, Primary coal and peat, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B14_081,HSO,1993,-864.5742,Y,,0, Primary coal and peat, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B14_081,HSO,1994,-864.5742,Y,,0, Primary coal and peat, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1990,7830.57204,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1991,8028.189,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1992,8275.2102,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1993,8398.7208,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1994,7904.6784,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1995,3433.59468,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1996,4347.57312,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1997,4940.424,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1998,4668.70068,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,1999,2865.44592,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2000,2939.55228,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2001,3063.06288,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2002,3112.46712,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2003,3310.08408,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2004,2445.50988,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2005,3211.2756,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2006,1457.42508,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2007,1951.774,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2008,2865.896,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2009,3928.254,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2010,3162.368,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2011,1754.126,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2012,2554.6004,Y,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2013,3681.194,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2014,3928.254,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2015,4051.784,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2016,4200.02,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2017,4347.094818,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2018,4522.55683,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2019,4599.713668,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B24_NA,HSO,2020,4459.828296,N,,0, Primary coal and peat, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1990,7830.57204,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1991,8028.189,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1992,8275.2102,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1993,8398.7208,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1994,7904.6784,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1995,3433.59468,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1996,4347.57312,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1997,4940.424,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1998,4668.70068,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,1999,2865.44592,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2000,2939.55228,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2001,3063.06288,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2002,3112.46712,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2003,3310.08408,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2004,2445.50988,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2005,3211.2756,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2006,1457.42508,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2007,1951.774,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2008,2865.896,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2009,3928.254,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2010,3162.368,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2011,1754.126,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2012,2554.6004,Y,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2013,3681.194,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2014,3928.254,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2015,4051.784,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2016,4200.02,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2017,4347.094818,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2018,4522.55683,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2019,4599.713668,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B25_FEC,HSO,2020,4459.828296,N,,0, Primary coal and peat, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1990,7410.636,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1991,7163.6148,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1992,7410.636,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1993,7410.636,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1994,7163.6148,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1995,2321.99928,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1996,3334.7862,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1997,4742.80704,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1998,4495.78584,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,1999,2618.42472,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2000,2692.53108,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2001,2816.04168,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2002,2865.44592,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2003,3038.36076,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2004,2272.59504,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2005,2964.2544,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2006,1457.42508,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2007,1951.774,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2008,2865.896,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2009,3928.254,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2010,3162.368,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2011,1754.126,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2012,2554.6004,Y,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2013,3681.194,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2014,3928.254,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2015,4051.784,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2016,4200.02,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2017,4347.094818,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2018,4522.55683,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2019,4599.713668,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B26_121,HSO,2020,4459.828296,N,,0, Primary coal and peat," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1990,7410.636,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1991,7163.6148,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1992,7410.636,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1993,7410.636,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1994,7163.6148,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1995,2321.99928,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1996,3334.7862,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1997,4742.80704,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1998,4495.78584,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,1999,2618.42472,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2000,2692.53108,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2001,2816.04168,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2002,2865.44592,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2003,3038.36076,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2004,2272.59504,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2005,2964.2544,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2006,1457.42508,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2007,1951.774,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2008,2865.896,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2009,3928.254,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2010,3162.368,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2011,1754.126,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2012,2554.6004,Y,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2013,3681.194,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2014,3928.254,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2015,4051.784,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2016,4200.02,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2017,4347.094818,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2018,4522.55683,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2019,4599.713668,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B39_1214o,HSO,2020,4459.828296,N,,0, Primary coal and peat, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1990,419.93604,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1991,864.5742,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1992,864.5742,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1993,988.0848,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1994,741.0636,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1995,1111.5954,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1996,1012.78692,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1997,197.61696,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1998,172.91484,Y,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,1999,247.0212,N,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,2000,247.0212,N,,0, Primary coal and peat, Other Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B00_CL,B47_123,HSO,2001,247.0212,N,,0, Primary coal and peat, Other Consumption,
